inx,0,0.5,1,1.5,2,2.5,3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13,13.5,14,14.5,15,15
2.6,2.1,2.2038709677419357,2.307741935483871,2.4116129032258065,2.515483870967742,2.6193548387096777,2.7232258064516133,2.8270967741935484,2.930967741935484,3.0348387096774196,3.138709677419355,3.2425806451612904,3.346451612903226,3.4503225806451616,3.5541935483870972,3.6580645161290324,3.761935483870968,3.8658064516129036,3.9696774193548388,4.073548387096775,4.17741935483871,4.281290322580645,4.38516129032258,4.489032258064516,4.592903225806452,4.6967741935483875,4.800645161290323,4.904516129032258,5.008387096774194,5.11225806451613,5.216129032258065,5.32
2.7,2.1,2.2093548387096775,2.318709677419355,2.4280645161290324,2.53741935483871,2.6467741935483873,2.7561290322580647,2.865483870967742,2.9748387096774196,3.084193548387097,3.193548387096774,3.3029032258064515,3.412258064516129,3.5216129032258063,3.6309677419354838,3.740322580645161,3.8496774193548386,3.959032258064516,4.0683870967741935,4.177741935483871,4.287096774193548,4.396451612903226,4.505806451612903,4.615161290322581,4.724516129032258,4.833870967741936,4.943225806451613,5.0525806451612905,5.161935483870968,5.271290322580645,5.380645161290323,5.49
2.8,2.2,2.311612903225807,2.423225806451613,2.5348387096774196,2.646451612903226,2.7580645161290325,2.869677419354839,2.9812903225806453,3.092903225806452,3.2045161290322586,3.3161290322580648,3.427741935483871,3.5393548387096776,3.6509677419354842,3.7625806451612904,3.874193548387097,3.9858064516129037,4.09741935483871,4.209032258064516,4.320645161290322,4.432258064516129,4.5438709677419356,4.655483870967743,4.767096774193549,4.878709677419355,4.990322580645161,5.101935483870967,5.2135483870967745,5.325161290322582,5.436774193548388,5.548387096774194,5.66
2.9,2.3,2.413870967741935,2.5277419354838706,2.6416129032258064,2.755483870967742,2.8693548387096772,2.9832258064516126,3.097096774193548,3.210967741935484,3.3248387096774192,3.4387096774193546,3.5525806451612905,3.6664516129032254,3.7803225806451612,3.8941935483870966,4.008064516129032,4.121935483870968,4.235806451612903,4.349677419354839,4.463548387096774,4.577419354838709,4.691290322580645,4.80516129032258,4.919032258064516,5.032903225806452,5.146774193548387,5.260645161290323,5.3745161290322585,5.4883870967741935,5.602258064516128,5.716129032258065,5.83
3.0,2.3,2.4,2.5,2.625,2.75,2.875,3.0,3.125,3.25,3.375,3.5,3.625,3.75,3.875,4.0,4.125,4.25,4.375,4.5,4.625,4.75,4.875,5.0,5.125,5.25,5.375,5.5,5.625,5.75,5.875,6.0,6.0
3.1,2.3,2.4248387096774193,2.5496774193548384,2.674516129032258,2.7993548387096774,2.9241935483870964,3.049032258064516,3.1738709677419354,3.298709677419355,3.423548387096774,3.5483870967741935,3.6732258064516126,3.798064516129032,3.9229032258064516,4.047741935483871,4.172580645161291,4.297419354838709,4.422258064516129,4.547096774193548,4.671935483870968,4.796774193548387,4.921612903225807,5.046451612903226,5.171290322580646,5.296129032258064,5.420967741935484,5.545806451612903,5.670645161290323,5.795483870967741,5.920322580645161,6.04516129032258,6.17
3.2,2.3,2.430322580645161,2.5606451612903225,2.690967741935484,2.821290322580645,2.951612903225806,3.0819354838709674,3.2122580645161287,3.34258064516129,3.4729032258064514,3.6032258064516127,3.733548387096774,3.863870967741935,3.9941935483870967,4.124516129032258,4.2548387096774185,4.38516129032258,4.515483870967742,4.645806451612903,4.776129032258064,4.906451612903226,5.0367741935483865,5.167096774193547,5.297419354838709,5.427741935483871,5.558064516129032,5.688387096774193,5.8187096774193545,5.949032258064515,6.079354838709676,6.209677419354838,6.34
3.3,2.4,2.53258064516129,2.6651612903225805,2.797741935483871,2.930322580645161,3.0629032258064512,3.195483870967742,3.3280645161290323,3.4606451612903224,3.5932258064516125,3.725806451612903,3.8583870967741936,3.9909677419354836,4.123548387096774,4.256129032258064,4.388709677419355,4.521290322580645,4.653870967741936,4.7864516129032255,4.919032258064515,5.051612903225806,5.184193548387096,5.316774193548387,5.449354838709677,5.581935483870968,5.714516129032258,5.847096774193548,5.979677419354838,6.112258064516128,6.244838709677419,6.377419354838709,6.51
3.4,2.5,2.6348387096774193,2.7696774193548386,2.904516129032258,3.039354838709677,3.1741935483870964,3.309032258064516,3.4438709677419355,3.5787096774193548,3.713548387096774,3.8483870967741933,3.983225806451613,4.118064516129032,4.252903225806452,4.387741935483871,4.52258064516129,4.6574193548387095,4.792258064516129,4.927096774193548,5.061935483870967,5.196774193548387,5.331612903225807,5.466451612903226,5.601290322580645,5.736129032258065,5.870967741935484,6.005806451612903,6.140645161290323,6.275483870967742,6.410322580645161,6.54516129032258,6.68
3.5,2.5,2.640322580645161,2.7806451612903227,2.920967741935484,3.0612903225806454,3.2016129032258065,3.3419354838709676,3.482258064516129,3.6225806451612903,3.7629032258064514,3.903225806451613,4.043548387096774,4.183870967741935,4.324193548387097,4.464516129032258,4.60483870967742,4.745161290322581,4.885483870967741,5.025806451612903,5.166129032258064,5.306451612903226,5.4467741935483875,5.587096774193548,5.72741935483871,5.8677419354838705,6.008064516129032,6.148387096774194,6.288709677419355,6.429032258064516,6.569354838709677,6.709677419354839,6.85
3.6,2.6,2.7425806451612904,2.8851612903225807,3.027741935483871,3.1703225806451614,3.3129032258064517,3.455483870967742,3.5980645161290323,3.7406451612903227,3.883225806451613,4.025806451612903,4.168387096774193,4.3109677419354835,4.453548387096774,4.596129032258064,4.7387096774193544,4.881290322580645,5.023870967741935,5.166451612903225,5.309032258064516,5.451612903225806,5.594193548387096,5.736774193548387,5.879354838709677,6.021935483870967,6.164516129032258,6.307096774193548,6.449677419354838,6.592258064516129,6.734838709677419,6.877419354838709,7.02
3.7,2.6,2.7480645161290322,2.896129032258065,3.044193548387097,3.192258064516129,3.3403225806451613,3.4883870967741935,3.636451612903226,3.784516129032258,3.9325806451612904,4.080645161290323,4.228709677419355,4.376774193548387,4.52483870967742,4.6729032258064525,4.820967741935484,4.969032258064516,5.1170967741935485,5.265161290322581,5.413225806451614,5.561290322580645,5.709354838709677,5.85741935483871,6.005483870967742,6.153548387096775,6.301612903225807,6.449677419354838,6.597741935483871,6.7458064516129035,6.893870967741936,7.041935483870969,7.19
3.8,2.6,2.753548387096774,2.9070967741935485,3.0606451612903225,3.214193548387097,3.367741935483871,3.5212903225806453,3.6748387096774193,3.8283870967741933,3.9819354838709677,4.135483870967742,4.289032258064516,4.44258064516129,4.596129032258064,4.749677419354839,4.903225806451613,5.056774193548387,5.210322580645161,5.363870967741935,5.51741935483871,5.670967741935484,5.824516129032258,5.978064516129033,6.131612903225806,6.285161290322581,6.438709677419355,6.592258064516129,6.7458064516129035,6.899354838709677,7.0529032258064515,7.206451612903226,7.36
3.9,2.7,2.8558064516129034,3.0116129032258065,3.1674193548387097,3.323225806451613,3.4790322580645165,3.6348387096774197,3.790645161290323,3.946451612903226,4.102258064516129,4.258064516129032,4.413870967741936,4.569677419354839,4.725483870967743,4.881290322580646,5.037096774193548,5.192903225806452,5.348709677419356,5.504516129032258,5.660322580645161,5.816129032258065,5.971935483870968,6.127741935483872,6.283548387096775,6.4393548387096775,6.595161290322581,6.750967741935485,6.9067741935483875,7.062580645161291,7.218387096774194,7.3741935483870975,7.53
4.0,2.7,2.85,3.0,3.1678571428571427,3.335714285714286,3.5035714285714286,3.6714285714285717,3.8392857142857144,4.007142857142857,4.175,4.342857142857143,4.510714285714286,4.678571428571429,4.8464285714285715,5.014285714285714,5.182142857142857,5.35,5.517857142857143,5.685714285714286,5.853571428571429,6.021428571428572,6.189285714285715,6.357142857142858,6.525,6.692857142857143,6.860714285714286,7.0285714285714285,7.196428571428572,7.364285714285715,7.5321428571428575,7.7,7.7
4.1,2.8,2.964516129032258,3.129032258064516,3.293548387096774,3.458064516129032,3.6225806451612903,3.7870967741935484,3.951612903225806,4.116129032258065,4.280645161290322,4.445161290322581,4.609677419354838,4.774193548387096,4.938709677419355,5.103225806451613,5.267741935483871,5.4322580645161285,5.596774193548387,5.7612903225806456,5.925806451612903,6.090322580645161,6.254838709677419,6.419354838709678,6.583870967741936,6.748387096774193,6.912903225806452,7.077419354838709,7.241935483870968,7.406451612903226,7.570967741935484,7.735483870967742,7.9
4.2,2.8,2.9709677419354836,3.1419354838709674,3.3129032258064512,3.483870967741935,3.654838709677419,3.825806451612903,3.996774193548387,4.167741935483871,4.338709677419354,4.509677419354839,4.680645161290323,4.851612903225806,5.02258064516129,5.193548387096774,5.364516129032258,5.535483870967742,5.7064516129032254,5.877419354838709,6.048387096774193,6.219354838709677,6.390322580645162,6.5612903225806445,6.732258064516129,6.903225806451613,7.074193548387097,7.245161290322581,7.416129032258064,7.587096774193548,7.758064516129032,7.929032258064516,8.1
4.3,2.8,2.9774193548387093,3.1548387096774193,3.332258064516129,3.509677419354839,3.6870967741935483,3.864516129032258,4.041935483870968,4.219354838709678,4.396774193548387,4.574193548387097,4.751612903225807,4.929032258064517,5.106451612903227,5.283870967741936,5.461290322580646,5.638709677419355,5.816129032258065,5.993548387096775,6.170967741935485,6.348387096774195,6.525806451612904,6.703225806451614,6.880645161290324,7.058064516129033,7.235483870967743,7.412903225806453,7.590322580645162,7.767741935483872,7.945161290322582,8.122580645161293,8.3
4.4,2.9,3.0806451612903225,3.261290322580645,3.4419354838709677,3.6225806451612903,3.803225806451613,3.983870967741935,4.164516129032258,4.34516129032258,4.525806451612903,4.7064516129032254,4.887096774193548,5.067741935483871,5.248387096774193,5.429032258064516,5.609677419354838,5.790322580645161,5.970967741935484,6.151612903225806,6.332258064516129,6.512903225806451,6.693548387096774,6.874193548387097,7.054838709677419,7.235483870967741,7.416129032258064,7.596774193548386,7.77741935483871,7.958064516129031,8.138709677419355,8.319354838709677,8.5
4.5,2.9,3.087096774193548,3.2741935483870965,3.461290322580645,3.6483870967741936,3.8354838709677415,4.02258064516129,4.209677419354838,4.396774193548387,4.583870967741936,4.7709677419354835,4.958064516129031,5.14516129032258,5.332258064516129,5.519354838709678,5.7064516129032254,5.893548387096773,6.080645161290322,6.267741935483871,6.454838709677419,6.6419354838709666,6.829032258064515,7.016129032258064,7.203225806451613,7.390322580645162,7.5774193548387085,7.764516129032257,7.951612903225806,8.138709677419355,8.325806451612902,8.51290322580645,8.7
4.6,3.0,3.1903225806451614,3.3806451612903223,3.5709677419354837,3.761290322580645,3.951612903225806,4.141935483870967,4.332258064516129,4.52258064516129,4.712903225806452,4.903225806451612,5.093548387096774,5.283870967741935,5.474193548387096,5.664516129032258,5.854838709677418,6.04516129032258,6.235483870967741,6.425806451612902,6.616129032258064,6.806451612903225,6.9967741935483865,7.187096774193548,7.377419354838708,7.56774193548387,7.758064516129031,7.9483870967741925,8.138709677419353,8.329032258064515,8.519354838709676,8.709677419354836,8.899999999999999
4.7,3.1,3.293548387096774,3.4870967741935486,3.6806451612903226,3.8741935483870966,4.0677419354838715,4.2612903225806456,4.45483870967742,4.648387096774194,4.841935483870968,5.035483870967742,5.229032258064516,5.42258064516129,5.616129032258065,5.809677419354839,6.0032258064516135,6.1967741935483875,6.390322580645162,6.583870967741936,6.77741935483871,6.970967741935484,7.164516129032258,7.358064516129032,7.551612903225806,7.74516129032258,7.9387096774193555,8.13225806451613,8.325806451612904,8.519354838709678,8.712903225806452,8.906451612903226,9.1
4.8,3.1,3.3000000000000003,3.5,3.7,3.9,4.1,4.3,4.5,4.7,4.9,5.1,5.3,5.5,5.699999999999999,5.9,6.1,6.3,6.5,6.699999999999999,6.9,7.1,7.299999999999999,7.5,7.699999999999999,7.9,8.1,8.299999999999999,8.5,8.7,8.9,9.1,9.299999999999999
4.9,3.1,3.306451612903226,3.512903225806452,3.7193548387096778,3.925806451612903,4.1322580645161295,4.338709677419355,4.54516129032258,4.751612903225807,4.958064516129032,5.164516129032258,5.370967741935484,5.57741935483871,5.783870967741936,5.990322580645161,6.1967741935483875,6.403225806451613,6.609677419354838,6.816129032258065,7.02258064516129,7.229032258064516,7.435483870967742,7.641935483870968,7.848387096774193,8.05483870967742,8.261290322580646,8.467741935483872,8.674193548387096,8.880645161290323,9.087096774193549,9.293548387096774,9.5
5.0,3.3,3.5,3.7,3.925,4.15,4.375,4.6,4.8125,5.0249999999999995,5.2375,5.449999999999999,5.6625,5.875,6.0874999999999995,6.3,6.512499999999999,6.725,6.9375,7.1499999999999995,7.362499999999999,7.574999999999999,7.7875,8.0,8.212499999999999,8.424999999999999,8.6375,8.85,9.0625,9.274999999999999,9.4875,9.7,9.7
5.1,3.3,3.511290322580645,3.72258064516129,3.9338709677419352,4.14516129032258,4.356451612903226,4.567741935483871,4.779032258064516,4.990322580645161,5.201612903225806,5.412903225806451,5.624193548387097,5.8354838709677415,6.046774193548387,6.258064516129032,6.469354838709677,6.680645161290322,6.891935483870967,7.103225806451612,7.314516129032258,7.525806451612903,7.737096774193548,7.948387096774193,8.15967741935484,8.370967741935484,8.582258064516129,8.793548387096774,9.004838709677419,9.216129032258063,9.427419354838708,9.638709677419353,9.85
5.2,3.4,3.6129032258064515,3.825806451612903,4.038709677419355,4.251612903225807,4.464516129032258,4.67741935483871,4.890322580645162,5.103225806451613,5.316129032258065,5.529032258064516,5.741935483870968,5.95483870967742,6.167741935483871,6.380645161290323,6.593548387096774,6.806451612903226,7.019354838709678,7.232258064516129,7.445161290322581,7.658064516129032,7.870967741935484,8.083870967741936,8.296774193548387,8.509677419354839,8.72258064516129,8.935483870967742,9.148387096774194,9.361290322580645,9.574193548387097,9.787096774193548,10.0
5.3,3.4,3.617741935483871,3.835483870967742,4.0532258064516125,4.2709677419354835,4.4887096774193544,4.7064516129032254,4.924193548387096,5.141935483870967,5.359677419354838,5.5774193548387085,5.79516129032258,6.0129032258064505,6.230645161290322,6.4483870967741925,6.6661290322580635,6.8838709677419345,7.1016129032258055,7.3193548387096765,7.537096774193547,7.7548387096774185,7.972580645161289,8.19032258064516,8.40806451612903,8.625806451612902,8.843548387096773,9.061290322580644,9.279032258064515,9.496774193548385,9.714516129032257,9.932258064516127,10.149999999999999
5.4,3.6,3.8161290322580648,4.032258064516129,4.248387096774193,4.464516129032258,4.680645161290323,4.896774193548387,5.112903225806452,5.329032258064516,5.54516129032258,5.7612903225806456,5.977419354838709,6.193548387096774,6.409677419354838,6.6258064516129025,6.841935483870968,7.058064516129032,7.274193548387096,7.490322580645161,7.706451612903225,7.92258064516129,8.138709677419355,8.354838709677418,8.570967741935483,8.787096774193548,9.003225806451612,9.219354838709677,9.435483870967742,9.651612903225805,9.86774193548387,10.083870967741934,10.299999999999999
5.5,3.8,4.014516129032258,4.229032258064516,4.443548387096774,4.658064516129032,4.87258064516129,5.087096774193548,5.301612903225806,5.516129032258064,5.730645161290322,5.945161290322581,6.159677419354838,6.374193548387097,6.588709677419354,6.8032258064516125,7.017741935483871,7.232258064516129,7.446774193548387,7.661290322580645,7.8758064516129025,8.09032258064516,8.30483870967742,8.519354838709678,8.733870967741936,8.948387096774194,9.162903225806451,9.37741935483871,9.591935483870968,9.806451612903224,10.020967741935483,10.235483870967741,10.45
5.6,3.8,4.019354838709678,4.2387096774193544,4.458064516129032,4.67741935483871,4.896774193548387,5.116129032258065,5.335483870967742,5.554838709677419,5.774193548387096,5.993548387096774,6.212903225806452,6.4322580645161285,6.651612903225806,6.870967741935484,7.090322580645161,7.309677419354839,7.529032258064516,7.748387096774193,7.967741935483871,8.187096774193549,8.406451612903226,8.625806451612902,8.84516129032258,9.064516129032258,9.283870967741937,9.503225806451614,9.72258064516129,9.941935483870967,10.161290322580644,10.380645161290323,10.6
5.7,4.0,4.217741935483871,4.435483870967742,4.653225806451613,4.870967741935484,5.088709677419355,5.306451612903226,5.524193548387097,5.741935483870968,5.959677419354839,6.17741935483871,6.39516129032258,6.612903225806452,6.830645161290322,7.048387096774194,7.266129032258064,7.483870967741936,7.701612903225806,7.919354838709678,8.137096774193548,8.35483870967742,8.57258064516129,8.79032258064516,9.008064516129032,9.225806451612904,9.443548387096774,9.661290322580644,9.879032258064516,10.096774193548388,10.314516129032258,10.532258064516128,10.75
5.8,4.0,4.22258064516129,4.445161290322581,4.667741935483871,4.890322580645162,5.112903225806452,5.3354838709677415,5.558064516129032,5.780645161290322,6.003225806451613,6.225806451612903,6.4483870967741925,6.670967741935483,6.893548387096773,7.116129032258064,7.338709677419354,7.5612903225806445,7.783870967741935,8.006451612903225,8.229032258064516,8.451612903225806,8.674193548387095,8.896774193548385,9.119354838709675,9.341935483870966,9.564516129032256,9.787096774193547,10.009677419354837,10.232258064516127,10.454838709677418,10.677419354838708,10.899999999999999
5.9,4.1,4.324193548387097,4.548387096774193,4.77258064516129,4.9967741935483865,5.220967741935484,5.445161290322581,5.669354838709677,5.893548387096773,6.1177419354838705,6.341935483870968,6.566129032258064,6.790322580645161,7.014516129032257,7.2387096774193544,7.462903225806452,7.687096774193548,7.911290322580644,8.135483870967741,8.359677419354838,8.583870967741934,8.808064516129033,9.032258064516128,9.256451612903225,9.480645161290322,9.704838709677418,9.929032258064517,10.153225806451612,10.37741935483871,10.601612903225806,10.825806451612902,11.049999999999999
6.0,4.3,4.55,4.8,5.025,5.25,5.475,5.7,5.929166666666667,6.158333333333333,6.3875,6.616666666666667,6.845833333333333,7.075,7.304166666666667,7.533333333333333,7.762499999999999,7.991666666666666,8.220833333333333,8.45,8.679166666666667,8.908333333333333,9.1375,9.366666666666667,9.595833333333333,9.825,10.054166666666667,10.283333333333331,10.5125,10.741666666666667,10.970833333333331,11.2,11.2
6.1,4.3,4.527096774193549,4.7541935483870965,4.981290322580645,5.208387096774193,5.435483870967742,5.66258064516129,5.889677419354839,6.1167741935483875,6.343870967741935,6.570967741935483,6.798064516129032,7.025161290322581,7.252258064516129,7.4793548387096775,7.706451612903226,7.933548387096774,8.160645161290322,8.38774193548387,8.61483870967742,8.841935483870968,9.069032258064517,9.296129032258065,9.523225806451613,9.750322580645161,9.977419354838709,10.204516129032259,10.431612903225806,10.658709677419356,10.885806451612904,11.112903225806452,11.34
6.2,4.5,4.725161290322581,4.950322580645161,5.175483870967742,5.400645161290322,5.625806451612903,5.8509677419354835,6.0761290322580646,6.301290322580645,6.526451612903226,6.751612903225807,6.976774193548387,7.201935483870967,7.427096774193548,7.652258064516129,7.877419354838709,8.10258064516129,8.327741935483871,8.552903225806451,8.778064516129032,9.003225806451614,9.228387096774192,9.453548387096774,9.678709677419354,9.903870967741934,10.129032258064516,10.354193548387096,10.579354838709676,10.804516129032258,11.029677419354837,11.254838709677419,11.479999999999999
6.3,4.7,4.9232258064516135,5.146451612903226,5.369677419354839,5.5929032258064515,5.816129032258065,6.039354838709677,6.26258064516129,6.485806451612904,6.709032258064516,6.9322580645161285,7.155483870967742,7.378709677419355,7.601935483870967,7.825161290322581,8.048387096774194,8.271612903225806,8.494838709677419,8.718064516129033,8.941290322580645,9.164516129032258,9.38774193548387,9.610967741935482,9.834193548387097,10.05741935483871,10.280645161290323,10.503870967741936,10.727096774193548,10.95032258064516,11.173548387096773,11.396774193548387,11.62
